// global attributes:
// etag device attributes:
  :instrument_name = "172482_2010_100980"
  :instrument_type = "PSAT"
  :manufacturer = "Wildlife"
  :model = "miniPAT"
  :owner_contact = "camrin.braun@gmail.com"
  :person_owner = "Camrin Braun"
  :serial_number = "10P0160"
  :ptt = "100980"
// etag attachment attributes:
  :attachment_method = "caught on rod/reel"
// etag deployment attributes:
  :geospatial_lat_start = "28.33833333"
  :geospatial_lon_start = "-67.51933333"
  :time_coverage_start = "1291075200"
  :temp_degC_capture = "24.61111111"
// etag end of mission attributes:
  :time_coverage_end = "1298851200"
  :end_details = "Argos"
  :end_type = "popped off"
  :geospatial_lat_end = "30.8390007"
  :geospatial_lon_end = "-75.17098999"
// etag animal attributes:
  :platform = "Xiphias gladius"
  :taxonomic_serial_number = "172482"
// etag quality attributes:
  :found_problem = "no"
  :person_qc = "Camrin Braun"
// data:
// DateTime,VariableID,VariableValue,VariableName,VariableUnits
2011-01-13 12:52:30,1011,13.25,depthDelta,meter
2011-01-13 12:52:30,1014,0.2,tempDelta,Celsius
2011-01-13 13:00:00,5,511.5,depth,meter
2011-01-13 13:00:00,6,16,temperature,Celsius
2011-01-13 13:00:00,1011,13.25,depthDelta,meter
2011-01-13 13:00:00,1014,0.2,tempDelta,Celsius
2011-01-13 13:07:30,5,511.5,depth,meter
2011-01-13 13:07:30,6,16,temperature,Celsius
2011-01-13 13:07:30,1011,13.25,depthDelta,meter
2011-01-13 13:07:30,1014,0.2,tempDelta,Celsius
2011-01-13 13:15:00,5,632.5,depth,meter
2011-01-13 13:15:00,6,14.1,temperature,Celsius
2011-01-13 13:15:00,1011,23.75,depthDelta,meter
2011-01-13 13:15:00,1014,0.2,tempDelta,Celsius
2011-01-13 13:22:30,5,632.5,depth,meter
2011-01-13 13:22:30,6,13.9,temperature,Celsius
2011-01-13 13:22:30,1011,23.75,depthDelta,meter
2011-01-13 13:22:30,1014,0.2,tempDelta,Celsius
2011-01-13 13:30:00,5,632.5,depth,meter
2011-01-13 13:30:00,6,14.1,temperature,Celsius
2011-01-13 13:30:00,1011,23.75,depthDelta,meter
2011-01-13 13:30:00,1014,0.2,tempDelta,Celsius
2011-01-13 13:37:30,5,600,depth,meter
2011-01-13 13:37:30,6,14.1,temperature,Celsius
2011-01-13 13:37:30,1011,22.5,depthDelta,meter
2011-01-13 13:37:30,1014,0.2,tempDelta,Celsius
2011-01-13 13:45:00,5,632.5,depth,meter
2011-01-13 13:45:00,6,14.1,temperature,Celsius
2011-01-13 13:45:00,1011,23.75,depthDelta,meter
2011-01-13 13:45:00,1014,0.2,tempDelta,Celsius
2011-01-13 13:52:30,5,632.5,depth,meter
2011-01-13 13:52:30,6,14.1,temperature,Celsius
2011-01-13 13:52:30,1011,23.75,depthDelta,meter
2011-01-13 13:52:30,1014,0.2,tempDelta,Celsius
2011-01-13 14:00:00,5,632.5,depth,meter
2011-01-13 14:00:00,6,13.9,temperature,Celsius
2011-01-13 14:00:00,1011,23.75,depthDelta,meter
2011-01-13 14:00:00,1014,0.2,tempDelta,Celsius
2011-01-13 14:07:30,5,632.5,depth,meter
2011-01-13 14:07:30,6,13.9,temperature,Celsius
2011-01-13 14:07:30,1011,23.75,depthDelta,meter
2011-01-13 14:07:30,1014,0.2,tempDelta,Celsius
2011-01-13 14:15:00,5,600,depth,meter
2011-01-13 14:15:00,6,14.1,temperature,Celsius
2011-01-13 14:15:00,1011,22.5,depthDelta,meter
2011-01-13 14:15:00,1014,0.2,tempDelta,Celsius
2011-01-13 14:22:30,5,600,depth,meter
2011-01-13 14:22:30,6,14.6,temperature,Celsius
2011-01-13 14:22:30,1011,22.5,depthDelta,meter
2011-01-13 14:22:30,1014,0.2,tempDelta,Celsius
2011-01-13 14:30:00,5,632.5,depth,meter
2011-01-13 14:30:00,6,13.6,temperature,Celsius
2011-01-13 14:30:00,1011,23.75,depthDelta,meter
2011-01-13 14:30:00,1014,0.15,tempDelta,Celsius
2011-01-13 14:37:30,5,632.5,depth,meter
2011-01-13 14:37:30,6,13.6,temperature,Celsius
2011-01-13 14:37:30,1011,23.75,depthDelta,meter
2011-01-13 14:37:30,1014,0.15,tempDelta,Celsius
2011-01-13 14:45:00,5,632.5,depth,meter
2011-01-13 14:45:00,6,13.9,temperature,Celsius
2011-01-13 14:45:00,1011,23.75,depthDelta,meter
2011-01-13 14:45:00,1014,0.2,tempDelta,Celsius
2011-01-13 14:52:30,5,632.5,depth,meter
2011-01-13 14:52:30,6,13.9,temperature,Celsius
2011-01-13 14:52:30,1011,23.75,depthDelta,meter
2011-01-13 14:52:30,1014,0.2,tempDelta,Celsius
2011-01-13 15:00:00,5,632.5,depth,meter
2011-01-13 15:00:00,6,13.9,temperature,Celsius
2011-01-13 15:00:00,1011,23.75,depthDelta,meter
2011-01-13 15:00:00,1014,0.2,tempDelta,Celsius
2011-01-13 15:07:30,5,632.5,depth,meter
2011-01-13 15:07:30,6,13.6,temperature,Celsius
2011-01-13 15:07:30,1011,23.75,depthDelta,meter
2011-01-13 15:07:30,1014,0.15,tempDelta,Celsius
2011-01-13 15:15:00,5,632.5,depth,meter
2011-01-13 15:15:00,6,13.6,temperature,Celsius
2011-01-13 15:15:00,1011,23.75,depthDelta,meter
2011-01-13 15:15:00,1014,0.15,tempDelta,Celsius
2011-01-13 15:22:30,5,632.5,depth,meter
2011-01-13 15:22:30,6,13.6,temperature,Celsius
2011-01-13 15:22:30,1011,23.75,depthDelta,meter
2011-01-13 15:22:30,1014,0.15,tempDelta,Celsius
2011-01-13 15:30:00,5,632.5,depth,meter
2011-01-13 15:30:00,6,13.9,temperature,Celsius
2011-01-13 15:30:00,1011,23.75,depthDelta,meter
2011-01-13 15:30:00,1014,0.2,tempDelta,Celsius
2011-01-13 15:37:30,5,632.5,depth,meter
2011-01-13 15:37:30,6,13.9,temperature,Celsius
2011-01-13 15:37:30,1011,23.75,depthDelta,meter
2011-01-13 15:37:30,1014,0.2,tempDelta,Celsius
2011-01-13 15:45:00,5,632.5,depth,meter
2011-01-13 15:45:00,6,13.9,temperature,Celsius
2011-01-13 15:45:00,1011,23.75,depthDelta,meter
2011-01-13 15:45:00,1014,0.2,tempDelta,Celsius
2011-01-13 15:52:30,5,632.5,depth,meter
2011-01-13 15:52:30,6,13.9,temperature,Celsius
2011-01-13 15:52:30,1011,23.75,depthDelta,meter
2011-01-13 15:52:30,1014,0.2,tempDelta,Celsius
2011-01-13 16:00:00,5,632.5,depth,meter
2011-01-13 16:00:00,6,13.9,temperature,Celsius
2011-01-13 16:00:00,1011,23.75,depthDelta,meter
2011-01-13 16:00:00,1014,0.2,tempDelta,Celsius
2011-01-13 16:07:30,5,632.5,depth,meter
2011-01-13 16:07:30,6,13.9,temperature,Celsius
2011-01-13 16:07:30,1011,23.75,depthDelta,meter
2011-01-13 16:07:30,1014,0.2,tempDelta,Celsius
2011-01-13 16:15:00,5,632.5,depth,meter
2011-01-13 16:15:00,6,13.9,temperature,Celsius
2011-01-13 16:15:00,1011,23.75,depthDelta,meter
2011-01-13 16:15:00,1014,0.2,tempDelta,Celsius
2011-01-13 16:22:30,5,632.5,depth,meter
2011-01-13 16:22:30,6,13.9,temperature,Celsius
2011-01-13 16:22:30,1011,23.75,depthDelta,meter
2011-01-13 16:22:30,1014,0.2,tempDelta,Celsius
2011-01-13 16:30:00,5,632.5,depth,meter
2011-01-13 16:30:00,6,13.9,temperature,Celsius
2011-01-13 16:30:00,1011,23.75,depthDelta,meter
2011-01-13 16:30:00,1014,0.2,tempDelta,Celsius
2011-01-13 16:37:30,5,632.5,depth,meter
2011-01-13 16:37:30,6,14.1,temperature,Celsius
2011-01-13 16:37:30,1011,23.75,depthDelta,meter
2011-01-13 16:37:30,1014,0.2,tempDelta,Celsius
2011-01-13 16:45:00,5,632.5,depth,meter
2011-01-13 16:45:00,6,13.9,temperature,Celsius
2011-01-13 16:45:00,1011,23.75,depthDelta,meter
2011-01-13 16:45:00,1014,0.2,tempDelta,Celsius
2011-01-13 16:52:30,5,632.5,depth,meter
2011-01-13 16:52:30,6,13.9,temperature,Celsius
2011-01-13 16:52:30,1011,23.75,depthDelta,meter
2011-01-13 16:52:30,1014,0.2,tempDelta,Celsius
2011-01-13 17:00:00,5,632.5,depth,meter
2011-01-13 17:00:00,6,14.1,temperature,Celsius
2011-01-13 17:00:00,1011,23.75,depthDelta,meter
2011-01-13 17:00:00,1014,0.2,tempDelta,Celsius
2011-01-13 17:07:30,5,632.5,depth,meter
2011-01-13 17:07:30,6,13.9,temperature,Celsius
2011-01-13 17:07:30,1011,23.75,depthDelta,meter
2011-01-13 17:07:30,1014,0.2,tempDelta,Celsius
2011-01-13 17:15:00,5,632.5,depth,meter
2011-01-13 17:15:00,6,13.9,temperature,Celsius
2011-01-13 17:15:00,1011,23.75,depthDelta,meter
2011-01-13 17:15:00,1014,0.2,tempDelta,Celsius
2011-01-13 17:22:30,5,632.5,depth,meter
2011-01-13 17:22:30,6,14.1,temperature,Celsius
2011-01-13 17:22:30,1011,23.75,depthDelta,meter
2011-01-13 17:22:30,1014,0.2,tempDelta,Celsius
2011-01-13 17:30:00,5,632.5,depth,meter
2011-01-13 17:30:00,6,14.1,temperature,Celsius
2011-01-13 17:30:00,1011,23.75,depthDelta,meter
2011-01-13 17:30:00,1014,0.2,tempDelta,Celsius
2011-01-13 17:37:30,5,568,depth,meter
2011-01-13 17:37:30,6,15.3,temperature,Celsius
2011-01-13 17:37:30,1011,22,depthDelta,meter
2011-01-13 17:37:30,1014,0.2,tempDelta,Celsius
2011-01-13 17:45:00,5,632.5,depth,meter
2011-01-13 17:45:00,6,13.6,temperature,Celsius
2011-01-13 17:45:00,1011,23.75,depthDelta,meter
2011-01-13 17:45:00,1014,0.15,tempDelta,Celsius
2011-01-13 17:52:30,5,632.5,depth,meter
2011-01-13 17:52:30,6,13.9,temperature,Celsius
2011-01-13 17:52:30,1011,23.75,depthDelta,meter
2011-01-13 17:52:30,1014,0.2,tempDelta,Celsius
2011-01-13 18:00:00,5,612,depth,meter
2011-01-13 18:00:00,6,13.7,temperature,Celsius
2011-01-13 18:00:00,1011,44.25,depthDelta,meter
2011-01-13 18:00:00,1014,0.35,tempDelta,Celsius
2011-01-13 18:07:30,5,612,depth,meter
2011-01-13 18:07:30,6,13.7,temperature,Celsius
2011-01-13 18:07:30,1011,44.25,depthDelta,meter
2011-01-13 18:07:30,1014,0.35,tempDelta,Celsius
2011-01-13 18:15:00,5,612,depth,meter
2011-01-13 18:15:00,6,13.7,temperature,Celsius
2011-01-13 18:15:00,1011,44.25,depthDelta,meter
2011-01-13 18:15:00,1014,0.35,tempDelta,Celsius
2011-01-13 18:22:30,5,612,depth,meter
2011-01-13 18:22:30,6,13.7,temperature,Celsius
2011-01-13 18:22:30,1011,44.25,depthDelta,meter
2011-01-13 18:22:30,1014,0.35,tempDelta,Celsius
2011-01-13 18:30:00,5,612,depth,meter
2011-01-13 18:30:00,6,13.7,temperature,Celsius
2011-01-13 18:30:00,1011,44.25,depthDelta,meter
2011-01-13 18:30:00,1014,0.35,tempDelta,Celsius
2011-01-13 18:37:30,5,612,depth,meter
2011-01-13 18:37:30,6,13.7,temperature,Celsius
2011-01-13 18:37:30,1011,44.25,depthDelta,meter
2011-01-13 18:37:30,1014,0.35,tempDelta,Celsius
2011-01-13 18:45:00,5,612,depth,meter
2011-01-13 18:45:00,6,13.7,temperature,Celsius
2011-01-13 18:45:00,1011,44.25,depthDelta,meter
2011-01-13 18:45:00,1014,0.35,tempDelta,Celsius
2011-01-13 18:52:30,5,612,depth,meter
2011-01-13 18:52:30,6,13.7,temperature,Celsius
2011-01-13 18:52:30,1011,44.25,depthDelta,meter
2011-01-13 18:52:30,1014,0.35,tempDelta,Celsius
2011-01-13 19:00:00,5,612,depth,meter
2011-01-13 19:00:00,6,14.3,temperature,Celsius
2011-01-13 19:00:00,1011,44.25,depthDelta,meter
2011-01-13 19:00:00,1014,0.3,tempDelta,Celsius
2011-01-13 19:07:30,5,612,depth,meter
2011-01-13 19:07:30,6,14.3,temperature,Celsius
2011-01-13 19:07:30,1011,44.25,depthDelta,meter
2011-01-13 19:07:30,1014,0.3,tempDelta,Celsius
2011-01-13 19:15:00,5,612,depth,meter
2011-01-13 19:15:00,6,14.3,temperature,Celsius
2011-01-13 19:15:00,1011,44.25,depthDelta,meter
2011-01-13 19:15:00,1014,0.3,tempDelta,Celsius
2011-01-13 19:22:30,5,612,depth,meter
2011-01-13 19:22:30,6,14.3,temperature,Celsius
2011-01-13 19:22:30,1011,44.25,depthDelta,meter
2011-01-13 19:22:30,1014,0.3,tempDelta,Celsius
2011-01-13 19:30:00,5,612,depth,meter
2011-01-13 19:30:00,6,14.3,temperature,Celsius
2011-01-13 19:30:00,1011,44.25,depthDelta,meter
2011-01-13 19:30:00,1014,0.3,tempDelta,Celsius
2011-01-13 19:37:30,5,612,depth,meter
2011-01-13 19:37:30,6,14.3,temperature,Celsius
2011-01-13 19:37:30,1011,44.25,depthDelta,meter
2011-01-13 19:37:30,1014,0.3,tempDelta,Celsius
2011-01-13 19:45:00,5,612,depth,meter
2011-01-13 19:45:00,6,14.3,temperature,Celsius
2011-01-13 19:45:00,1011,44.25,depthDelta,meter
2011-01-13 19:45:00,1014,0.3,tempDelta,Celsius
2011-01-13 19:52:30,5,612,depth,meter
2011-01-13 19:52:30,6,14.3,temperature,Celsius
2011-01-13 19:52:30,1011,44.25,depthDelta,meter
2011-01-13 19:52:30,1014,0.3,tempDelta,Celsius
2011-01-13 20:00:00,5,612,depth,meter
2011-01-13 20:00:00,6,14.3,temperature,Celsius
2011-01-13 20:00:00,1011,44.25,depthDelta,meter
2011-01-13 20:00:00,1014,0.3,tempDelta,Celsius
2011-01-13 20:07:30,5,612,depth,meter
2011-01-13 20:07:30,6,13.7,temperature,Celsius
2011-01-13 20:07:30,1011,44.25,depthDelta,meter
2011-01-13 20:07:30,1014,0.35,tempDelta,Celsius
2011-01-13 20:15:00,5,612,depth,meter
2011-01-13 20:15:00,6,14.3,temperature,Celsius
2011-01-13 20:15:00,1011,44.25,depthDelta,meter
2011-01-13 20:15:00,1014,0.3,tempDelta,Celsius
2011-01-13 20:22:30,5,612,depth,meter
2011-01-13 20:22:30,6,14.3,temperature,Celsius
2011-01-13 20:22:30,1011,44.25,depthDelta,meter
2011-01-13 20:22:30,1014,0.3,tempDelta,Celsius
2011-01-13 20:30:00,5,612,depth,meter
2011-01-13 20:30:00,6,14.8,temperature,Celsius
2011-01-13 20:30:00,1011,44.25,depthDelta,meter
2011-01-13 20:30:00,1014,0.35,tempDelta,Celsius
2011-01-13 20:37:30,5,612,depth,meter
2011-01-13 20:37:30,6,14.3,temperature,Celsius
2011-01-13 20:37:30,1011,44.25,depthDelta,meter
2011-01-13 20:37:30,1014,0.3,tempDelta,Celsius
2011-01-13 20:45:00,5,612,depth,meter
2011-01-13 20:45:00,6,14.3,temperature,Celsius
2011-01-13 20:45:00,1011,44.25,depthDelta,meter
2011-01-13 20:45:00,1014,0.3,tempDelta,Celsius
2011-01-13 20:52:30,5,612,depth,meter
2011-01-13 20:52:30,6,14.3,temperature,Celsius
2011-01-13 20:52:30,1011,44.25,depthDelta,meter
2011-01-13 20:52:30,1014,0.3,tempDelta,Celsius
2011-01-13 21:00:00,5,537.5,depth,meter
2011-01-13 21:00:00,6,15.9,temperature,Celsius
2011-01-13 21:00:00,1011,42.75,depthDelta,meter
2011-01-13 21:00:00,1014,0.3,tempDelta,Celsius
2011-01-13 21:07:30,5,537.5,depth,meter
2011-01-13 21:07:30,6,15.9,temperature,Celsius
2011-01-13 21:07:30,1011,42.75,depthDelta,meter
2011-01-13 21:07:30,1014,0.3,tempDelta,Celsius
2011-01-13 21:15:00,5,537.5,depth,meter
2011-01-13 21:15:00,6,15.4,temperature,Celsius
2011-01-13 21:15:00,1011,42.75,depthDelta,meter
2011-01-13 21:15:00,1014,0.35,tempDelta,Celsius
2011-01-13 21:22:30,5,464,depth,meter
2011-01-13 21:22:30,6,16.5,temperature,Celsius
2011-01-13 21:22:30,1011,41.75,depthDelta,meter
2011-01-13 21:22:30,1014,0.35,tempDelta,Celsius
2011-01-13 21:30:00,5,464,depth,meter
2011-01-13 21:30:00,6,17.1,temperature,Celsius
2011-01-13 21:30:00,1011,41.75,depthDelta,meter
2011-01-13 21:30:00,1014,0.35,tempDelta,Celsius
2011-01-13 21:37:30,5,464,depth,meter
2011-01-13 21:37:30,6,17.1,temperature,Celsius
2011-01-13 21:37:30,1011,41.75,depthDelta,meter
2011-01-13 21:37:30,1014,0.35,tempDelta,Celsius
2011-01-13 21:45:00,5,464,depth,meter
2011-01-13 21:45:00,6,17.1,temperature,Celsius
2011-01-13 21:45:00,1011,41.75,depthDelta,meter
2011-01-13 21:45:00,1014,0.35,tempDelta,Celsius
2011-01-13 21:52:30,5,464,depth,meter
2011-01-13 21:52:30,6,17.1,temperature,Celsius
2011-01-13 21:52:30,1011,41.75,depthDelta,meter
2011-01-13 21:52:30,1014,0.35,tempDelta,Celsius
2011-01-13 22:00:00,5,464,depth,meter
2011-01-13 22:00:00,6,17.1,temperature,Celsius
2011-01-13 22:00:00,1011,41.75,depthDelta,meter
2011-01-13 22:00:00,1014,0.35,tempDelta,Celsius
2011-01-13 22:07:30,5,464,depth,meter
2011-01-13 22:07:30,6,17.7,temperature,Celsius
2011-01-13 22:07:30,1011,41.75,depthDelta,meter
2011-01-13 22:07:30,1014,0.35,tempDelta,Celsius
2011-01-13 22:15:00,5,390.5,depth,meter
2011-01-13 22:15:00,6,17.7,temperature,Celsius
2011-01-13 22:15:00,1011,41,depthDelta,meter
2011-01-13 22:15:00,1014,0.35,tempDelta,Celsius
2011-01-13 22:22:30,5,390.5,depth,meter
2011-01-13 22:22:30,6,18.3,temperature,Celsius
2011-01-13 22:22:30,1011,41,depthDelta,meter
2011-01-13 22:22:30,1014,0.3,tempDelta,Celsius
2011-01-13 22:30:00,5,335,depth,meter
2011-01-13 22:30:00,6,18.3,temperature,Celsius
2011-01-13 22:30:00,1011,22,depthDelta,meter
2011-01-13 22:30:00,1014,0.3,tempDelta,Celsius
2011-01-13 22:37:30,5,261.5,depth,meter
2011-01-13 22:37:30,6,18.8,temperature,Celsius
2011-01-13 22:37:30,1011,21.25,depthDelta,meter
2011-01-13 22:37:30,1014,0.35,tempDelta,Celsius
2011-01-13 22:45:00,5,224.5,depth,meter
2011-01-13 22:45:00,6,20,temperature,Celsius
2011-01-13 22:45:00,1011,20.75,depthDelta,meter
2011-01-13 22:45:00,1014,0.3,tempDelta,Celsius
2011-01-13 22:52:30,5,109.5,depth,meter
2011-01-13 22:52:30,6,22.3,temperature,Celsius
2011-01-13 22:52:30,1011,5.75,depthDelta,meter
2011-01-13 22:52:30,1014,0.4,tempDelta,Celsius
2011-01-13 23:00:00,5,109.5,depth,meter
2011-01-13 23:00:00,6,22.3,temperature,Celsius
2011-01-13 23:00:00,1011,5.75,depthDelta,meter
2011-01-13 23:00:00,1014,0.4,tempDelta,Celsius
2011-01-13 23:07:30,5,109.5,depth,meter
2011-01-13 23:07:30,6,22.3,temperature,Celsius
2011-01-13 23:07:30,1011,5.75,depthDelta,meter
2011-01-13 23:07:30,1014,0.4,tempDelta,Celsius
2011-01-13 23:15:00,5,100.5,depth,meter
2011-01-13 23:15:00,6,22.3,temperature,Celsius
2011-01-13 23:15:00,1011,5.5,depthDelta,meter
2011-01-13 23:15:00,1014,0.4,tempDelta,Celsius
2011-01-13 23:22:30,5,100.5,depth,meter
2011-01-13 23:22:30,6,22.3,temperature,Celsius
2011-01-13 23:22:30,1011,5.5,depthDelta,meter
2011-01-13 23:22:30,1014,0.4,tempDelta,Celsius
2011-01-13 23:30:00,5,100.5,depth,meter
2011-01-13 23:30:00,6,22.3,temperature,Celsius
2011-01-13 23:30:00,1011,5.5,depthDelta,meter
2011-01-13 23:30:00,1014,0.4,tempDelta,Celsius
2011-01-13 23:37:30,5,109.5,depth,meter
2011-01-13 23:37:30,6,22.3,temperature,Celsius
2011-01-13 23:37:30,1011,5.75,depthDelta,meter
2011-01-13 23:37:30,1014,0.4,tempDelta,Celsius
2011-01-13 23:45:00,5,109.5,depth,meter
2011-01-13 23:45:00,6,22.3,temperature,Celsius
2011-01-13 23:45:00,1011,5.75,depthDelta,meter
2011-01-13 23:45:00,1014,0.4,tempDelta,Celsius
2011-01-13 23:52:30,5,109.5,depth,meter
2011-01-13 23:52:30,6,22.3,temperature,Celsius
2011-01-13 23:52:30,1011,5.75,depthDelta,meter
2011-01-13 23:52:30,1014,0.4,tempDelta,Celsius
2011-01-14 00:00:00,5,107,depth,meter
2011-01-14 00:00:00,6,22.5,temperature,Celsius
2011-01-14 00:00:00,101,0,PdtDepth01,meter
2011-01-14 00:00:00,102,24.2,PdtTempMin01,Celsius
2011-01-14 00:00:00,103,24.2,PdtTempMax01,Celsius
2011-01-14 00:00:00,104,24,PdtDepth02,meter
2011-01-14 00:00:00,105,23,PdtTempMin02,Celsius
2011-01-14 00:00:00,106,24.4,PdtTempMax02,Celsius
2011-01-14 00:00:00,107,64,PdtDepth03,meter
2011-01-14 00:00:00,108,23,PdtTempMin03,Celsius
2011-01-14 00:00:00,109,24.4,PdtTempMax03,Celsius
2011-01-14 00:00:00,110,104,PdtDepth04,meter
2011-01-14 00:00:00,111,22.6,PdtTempMin04,Celsius
2011-01-14 00:00:00,112,24,PdtTempMax04,Celsius
2011-01-14 00:00:00,113,152,PdtDepth05,meter
2011-01-14 00:00:00,114,22,PdtTempMin05,Celsius
2011-01-14 00:00:00,115,22.8,PdtTempMax05,Celsius
2011-01-14 00:00:00,116,208,PdtDepth06,meter
2011-01-14 00:00:00,117,20.6,PdtTempMin06,Celsius
2011-01-14 00:00:00,118,21.4,PdtTempMax06,Celsius
2011-01-14 00:00:00,119,248,PdtDepth07,meter
2011-01-14 00:00:00,120,19.4,PdtTempMin07,Celsius
2011-01-14 00:00:00,121,20,PdtTempMax07,Celsius
2011-01-14 00:00:00,122,320,PdtDepth08,meter
2011-01-14 00:00:00,123,18.4,PdtTempMin08,Celsius
2011-01-14 00:00:00,124,18.6,PdtTempMax08,Celsius
2011-01-14 00:00:00,125,336,PdtDepth09,meter
2011-01-14 00:00:00,126,18.2,PdtTempMin09,Celsius
2011-01-14 00:00:00,127,18.4,PdtTempMax09,Celsius
2011-01-14 00:00:00,128,400,PdtDepth10,meter
2011-01-14 00:00:00,129,17.8,PdtTempMin10,Celsius
2011-01-14 00:00:00,130,18,PdtTempMax10,Celsius
2011-01-14 00:00:00,131,448,PdtDepth11,meter
2011-01-14 00:00:00,132,17,PdtTempMin11,Celsius
2011-01-14 00:00:00,133,17.4,PdtTempMax11,Celsius
2011-01-14 00:00:00,134,480,PdtDepth12,meter
2011-01-14 00:00:00,135,16.6,PdtTempMin12,Celsius
2011-01-14 00:00:00,136,17,PdtTempMax12,Celsius
2011-01-14 00:00:00,137,536,PdtDepth13,meter
2011-01-14 00:00:00,138,15.6,PdtTempMin13,Celsius
2011-01-14 00:00:00,139,16,PdtTempMax13,Celsius
2011-01-14 00:00:00,140,584,PdtDepth14,meter
2011-01-14 00:00:00,141,14.4,PdtTempMin14,Celsius
2011-01-14 00:00:00,142,15,PdtTempMax14,Celsius
2011-01-14 00:00:00,143,600,PdtDepth15,meter
2011-01-14 00:00:00,144,14.2,PdtTempMin15,Celsius
2011-01-14 00:00:00,145,14.6,PdtTempMax15,Celsius
2011-01-14 00:00:00,146,656,PdtDepth16,meter
2011-01-14 00:00:00,147,13.2,PdtTempMin16,Celsius
2011-01-14 00:00:00,148,13.2,PdtTempMax16,Celsius
2011-01-14 00:00:00,301,0,HistDepthBinMin01,meter
2011-01-14 00:00:00,302,2,HistDepthBinMax01,meter
2011-01-14 00:00:00,303,2.1,HistDepthBinMin02,meter
2011-01-14 00:00:00,304,10,HistDepthBinMax02,meter
2011-01-14 00:00:00,305,10.1,HistDepthBinMin03,meter
2011-01-14 00:00:00,306,25,HistDepthBinMax03,meter
2011-01-14 00:00:00,307,25.1,HistDepthBinMin04,meter
2011-01-14 00:00:00,308,50,HistDepthBinMax04,meter
2011-01-14 00:00:00,309,50.1,HistDepthBinMin05,meter
2011-01-14 00:00:00,310,100,HistDepthBinMax05,meter
2011-01-14 00:00:00,311,100.1,HistDepthBinMin06,meter
2011-01-14 00:00:00,312,150,HistDepthBinMax06,meter
2011-01-14 00:00:00,313,150.1,HistDepthBinMin07,meter
2011-01-14 00:00:00,314,200,HistDepthBinMax07,meter
2011-01-14 00:00:00,315,200.1,HistDepthBinMin08,meter
2011-01-14 00:00:00,316,400,HistDepthBinMax08,meter
2011-01-14 00:00:00,317,400.1,HistDepthBinMin09,meter
2011-01-14 00:00:00,318,600,HistDepthBinMax09,meter
2011-01-14 00:00:00,319,600.1,HistDepthBinMin10,meter
2011-01-14 00:00:00,320,800,HistDepthBinMax10,meter
2011-01-14 00:00:00,321,800.1,HistDepthBinMin11,meter
2011-01-14 00:00:00,322,1000,HistDepthBinMax11,meter
2011-01-14 00:00:00,323,1000.1,HistDepthBinMin12,meter
2011-01-14 00:00:00,324,2000,HistDepthBinMax12,meter
2011-01-14 00:00:00,333,0,HistTempBinMin01,Celsius
2011-01-14 00:00:00,334,3,HistTempBinMax01,Celsius
2011-01-14 00:00:00,335,3.1,HistTempBinMin02,Celsius
2011-01-14 00:00:00,336,6,HistTempBinMax02,Celsius
2011-01-14 00:00:00,337,6.1,HistTempBinMin03,Celsius
2011-01-14 00:00:00,338,9,HistTempBinMax03,Celsius
2011-01-14 00:00:00,339,9.1,HistTempBinMin04,Celsius
2011-01-14 00:00:00,340,12,HistTempBinMax04,Celsius
2011-01-14 00:00:00,341,12.1,HistTempBinMin05,Celsius
2011-01-14 00:00:00,342,15,HistTempBinMax05,Celsius
2011-01-14 00:00:00,343,15.1,HistTempBinMin06,Celsius
2011-01-14 00:00:00,344,18,HistTempBinMax06,Celsius
2011-01-14 00:00:00,345,18.1,HistTempBinMin07,Celsius
2011-01-14 00:00:00,346,21,HistTempBinMax07,Celsius
2011-01-14 00:00:00,347,21.1,HistTempBinMin08,Celsius
2011-01-14 00:00:00,348,24,HistTempBinMax08,Celsius
2011-01-14 00:00:00,349,24.1,HistTempBinMin09,Celsius
2011-01-14 00:00:00,350,27,HistTempBinMax09,Celsius
2011-01-14 00:00:00,351,27.1,HistTempBinMin10,Celsius
2011-01-14 00:00:00,352,30,HistTempBinMax10,Celsius
2011-01-14 00:00:00,353,30.1,HistTempBinMin11,Celsius
2011-01-14 00:00:00,354,33,HistTempBinMax11,Celsius
2011-01-14 00:00:00,355,33.1,HistTempBinMin12,Celsius
2011-01-14 00:00:00,356,45,HistTempBinMax12,Celsius
2011-01-14 00:00:00,365,0,TimeAtDepthBin01,frequency
2011-01-14 00:00:00,366,1,TimeAtDepthBin02,frequency
2011-01-14 00:00:00,367,18.4,TimeAtDepthBin03,frequency
2011-01-14 00:00:00,368,5.1,TimeAtDepthBin04,frequency
2011-01-14 00:00:00,369,18.4,TimeAtDepthBin05,frequency
2011-01-14 00:00:00,370,9.2,TimeAtDepthBin06,frequency
2011-01-14 00:00:00,371,1,TimeAtDepthBin07,frequency
2011-01-14 00:00:00,372,3.1,TimeAtDepthBin08,frequency
2011-01-14 00:00:00,373,18.4,TimeAtDepthBin09,frequency
2011-01-14 00:00:00,374,25.5,TimeAtDepthBin10,frequency
2011-01-14 00:00:00,375,0,TimeAtDepthBin11,frequency
2011-01-14 00:00:00,376,0,TimeAtDepthBin12,frequency
2011-01-14 00:00:00,381,0,TimeAtTempBin01,frequency
2011-01-14 00:00:00,382,0,TimeAtTempBin02,frequency
2011-01-14 00:00:00,383,0,TimeAtTempBin03,frequency
