,index,date,time,tide_height,date_time,year,month,invalid,tide_height_prev
11127,430515,2003/09/25,12:00:00,5.515,2003-09-25 12:00:00,2003,9,True,5.498
11128,430516,2003/09/25,12:15:00,5.474,2003-09-25 12:15:00,2003,9,True,5.515
11129,430517,2003/09/25,12:30:00,5.368,2003-09-25 12:30:00,2003,9,True,5.474
11130,430518,2003/09/25,12:45:00,5.199,2003-09-25 12:45:00,2003,9,True,5.368
11131,430519,2003/09/25,13:00:00,4.989,2003-09-25 13:00:00,2003,9,True,5.199
11132,430520,2003/09/25,13:15:00,4.736,2003-09-25 13:15:00,2003,9,True,4.989
11133,430521,2003/09/25,13:30:00,4.464,2003-09-25 13:30:00,2003,9,True,4.736
11134,430522,2003/09/25,13:45:00,4.181,2003-09-25 13:45:00,2003,9,True,4.464
11135,430523,2003/09/25,14:00:00,3.882,2003-09-25 14:00:00,2003,9,True,4.181
11136,430524,2003/09/25,14:15:00,3.591,2003-09-25 14:15:00,2003,9,True,3.882
11137,430525,2003/09/25,14:30:00,3.292,2003-09-25 14:30:00,2003,9,True,3.591
11138,430526,2003/09/25,14:45:00,2.988,2003-09-25 14:45:00,2003,9,True,3.292
11139,430527,2003/09/25,15:00:00,2.7,2003-09-25 15:00:00,2003,9,True,2.988
11140,430528,2003/09/25,15:15:00,2.415,2003-09-25 15:15:00,2003,9,True,2.7
11141,430529,2003/09/25,15:30:00,2.149,2003-09-25 15:30:00,2003,9,True,2.415
11142,430530,2003/09/25,15:45:00,1.885,2003-09-25 15:45:00,2003,9,True,2.149
11143,430531,2003/09/25,16:00:00,1.655,2003-09-25 16:00:00,2003,9,True,1.885
11144,430532,2003/09/25,16:15:00,1.459,2003-09-25 16:15:00,2003,9,True,1.655
11145,430533,2003/09/25,16:30:00,1.293,2003-09-25 16:30:00,2003,9,True,1.459
11146,430534,2003/09/25,16:45:00,1.152,2003-09-25 16:45:00,2003,9,True,1.293
11147,430535,2003/09/25,17:00:00,1.028,2003-09-25 17:00:00,2003,9,True,1.152
11148,430536,2003/09/25,17:15:00,0.919,2003-09-25 17:15:00,2003,9,True,1.028
11149,430537,2003/09/25,17:30:00,0.823,2003-09-25 17:30:00,2003,9,True,0.919
11150,430538,2003/09/25,17:45:00,0.738,2003-09-25 17:45:00,2003,9,True,0.823
11151,430539,2003/09/25,18:00:00,0.675,2003-09-25 18:00:00,2003,9,True,0.738
11152,430540,2003/09/25,18:15:00,0.635,2003-09-25 18:15:00,2003,9,True,0.675
11153,430541,2003/09/25,18:30:00,0.611,2003-09-25 18:30:00,2003,9,True,0.635
11154,430542,2003/09/25,18:45:00,0.638,2003-09-25 18:45:00,2003,9,True,0.611
11155,430543,2003/09/25,19:00:00,0.723,2003-09-25 19:00:00,2003,9,True,0.638
11156,430544,2003/09/25,19:15:00,0.861,2003-09-25 19:15:00,2003,9,True,0.723
11157,430545,2003/09/25,19:30:00,1.06,2003-09-25 19:30:00,2003,9,True,0.861
11158,430546,2003/09/25,19:45:00,1.313,2003-09-25 19:45:00,2003,9,True,1.06
11159,430547,2003/09/25,20:00:00,1.604,2003-09-25 20:00:00,2003,9,True,1.313
11160,430548,2003/09/25,20:15:00,1.923,2003-09-25 20:15:00,2003,9,True,1.604
11161,430549,2003/09/25,20:30:00,2.22,2003-09-25 20:30:00,2003,9,True,1.923
11162,430550,2003/09/25,20:45:00,2.494,2003-09-25 20:45:00,2003,9,True,2.22
11163,430551,2003/09/25,21:00:00,2.765,2003-09-25 21:00:00,2003,9,True,2.494
11164,430552,2003/09/25,21:15:00,3.037,2003-09-25 21:15:00,2003,9,True,2.765
11165,430553,2003/09/25,21:30:00,3.302,2003-09-25 21:30:00,2003,9,True,3.037
11166,430554,2003/09/25,21:45:00,3.571,2003-09-25 21:45:00,2003,9,True,3.302
11167,430555,2003/09/25,22:00:00,3.839,2003-09-25 22:00:00,2003,9,True,3.571
11168,430556,2003/09/25,22:15:00,4.108,2003-09-25 22:15:00,2003,9,True,3.839
11169,430557,2003/09/25,22:30:00,4.389,2003-09-25 22:30:00,2003,9,True,4.108
11170,430558,2003/09/25,22:45:00,4.666,2003-09-25 22:45:00,2003,9,True,4.389
11171,430559,2003/09/25,23:00:00,4.938,2003-09-25 23:00:00,2003,9,True,4.666
11172,430560,2003/09/25,23:15:00,5.196,2003-09-25 23:15:00,2003,9,True,4.938
11173,430561,2003/09/25,23:30:00,5.422,2003-09-25 23:30:00,2003,9,True,5.196
11174,430562,2003/09/25,23:45:00,5.592,2003-09-25 23:45:00,2003,9,True,5.422
11175,430563,2003/09/26,0:00:00,5.734,2003-09-26 00:00:00,2003,9,True,5.592
11176,430564,2003/09/26,0:15:00,5.812,2003-09-26 00:15:00,2003,9,True,5.734
11177,430565,2003/09/26,0:30:00,5.818,2003-09-26 00:30:00,2003,9,True,5.812
11178,430566,2003/09/26,0:45:00,5.744,2003-09-26 00:45:00,2003,9,True,5.818
11179,430567,2003/09/26,1:00:00,5.605,2003-09-26 01:00:00,2003,9,True,5.744
11180,430568,2003/09/26,1:15:00,5.395,2003-09-26 01:15:00,2003,9,True,5.605
11181,430569,2003/09/26,1:30:00,5.146,2003-09-26 01:30:00,2003,9,True,5.395
11182,430570,2003/09/26,1:45:00,4.871,2003-09-26 01:45:00,2003,9,True,5.146
11183,430571,2003/09/26,2:00:00,4.577,2003-09-26 02:00:00,2003,9,True,4.871
11184,430572,2003/09/26,2:15:00,4.272,2003-09-26 02:15:00,2003,9,True,4.577
11185,430573,2003/09/26,2:30:00,3.957,2003-09-26 02:30:00,2003,9,True,4.272
11186,430574,2003/09/26,2:45:00,3.642,2003-09-26 02:45:00,2003,9,True,3.957
11187,430575,2003/09/26,3:00:00,3.332,2003-09-26 03:00:00,2003,9,True,3.642
11188,430576,2003/09/26,3:15:00,3.022,2003-09-26 03:15:00,2003,9,True,3.332
11189,430577,2003/09/26,3:30:00,2.722,2003-09-26 03:30:00,2003,9,True,3.022
11190,430578,2003/09/26,3:45:00,2.437,2003-09-26 03:45:00,2003,9,True,2.722
11191,430579,2003/09/26,4:00:00,2.165,2003-09-26 04:00:00,2003,9,True,2.437
11192,430580,2003/09/26,4:15:00,1.916,2003-09-26 04:15:00,2003,9,True,2.165
11193,430581,2003/09/26,4:30:00,1.692,2003-09-26 04:30:00,2003,9,True,1.916
11194,430582,2003/09/26,4:45:00,1.503,2003-09-26 04:45:00,2003,9,True,1.692
11195,430583,2003/09/26,5:00:00,1.345,2003-09-26 05:00:00,2003,9,True,1.503
11196,430584,2003/09/26,5:15:00,1.206,2003-09-26 05:15:00,2003,9,True,1.345
11197,430585,2003/09/26,5:30:00,1.09,2003-09-26 05:30:00,2003,9,True,1.206
11198,430586,2003/09/26,5:45:00,0.989,2003-09-26 05:45:00,2003,9,True,1.09
11199,430587,2003/09/26,6:00:00,0.908,2003-09-26 06:00:00,2003,9,True,0.989
11200,430588,2003/09/26,6:15:00,0.845,2003-09-26 06:15:00,2003,9,True,0.908
11201,430589,2003/09/26,6:30:00,0.813,2003-09-26 06:30:00,2003,9,True,0.845
11202,430590,2003/09/26,6:45:00,0.825,2003-09-26 06:45:00,2003,9,True,0.813
11203,430591,2003/09/26,7:00:00,0.891,2003-09-26 07:00:00,2003,9,True,0.825
11204,430592,2003/09/26,7:15:00,1.023,2003-09-26 07:15:00,2003,9,True,0.891
11205,430593,2003/09/26,7:30:00,1.226,2003-09-26 07:30:00,2003,9,True,1.023
11206,430594,2003/09/26,7:45:00,1.474,2003-09-26 07:45:00,2003,9,True,1.226
11207,430595,2003/09/26,8:00:00,1.765,2003-09-26 08:00:00,2003,9,True,1.474
11208,430596,2003/09/26,8:15:00,2.074,2003-09-26 08:15:00,2003,9,True,1.765
11209,430597,2003/09/26,8:30:00,2.369,2003-09-26 08:30:00,2003,9,True,2.074
11210,430598,2003/09/26,8:45:00,2.643,2003-09-26 08:45:00,2003,9,True,2.369
11211,430599,2003/09/26,9:00:00,2.909,2003-09-26 09:00:00,2003,9,True,2.643
11212,430600,2003/09/26,9:15:00,3.158,2003-09-26 09:15:00,2003,9,True,2.909
11213,430601,2003/09/26,9:30:00,3.405,2003-09-26 09:30:00,2003,9,True,3.158
11214,430602,2003/09/26,9:45:00,3.635,2003-09-26 09:45:00,2003,9,True,3.405
11215,430603,2003/09/26,10:00:00,3.863,2003-09-26 10:00:00,2003,9,True,3.635
11216,430604,2003/09/26,10:15:00,4.088,2003-09-26 10:15:00,2003,9,True,3.863
11217,430605,2003/09/26,10:30:00,4.311,2003-09-26 10:30:00,2003,9,True,4.088
11218,430606,2003/09/26,10:45:00,4.534,2003-09-26 10:45:00,2003,9,True,4.311
11219,430607,2003/09/26,11:00:00,4.76,2003-09-26 11:00:00,2003,9,True,4.534
11220,430608,2003/09/26,11:15:00,4.992,2003-09-26 11:15:00,2003,9,True,4.76
11221,430609,2003/09/26,11:30:00,5.212,2003-09-26 11:30:00,2003,9,True,4.992
11222,430610,2003/09/26,11:45:00,5.405,2003-09-26 11:45:00,2003,9,True,5.212
11223,430611,2003/09/26,12:00:00,5.569,2003-09-26 12:00:00,2003,9,True,5.405
11224,430612,2003/09/26,12:15:00,5.686,2003-09-26 12:15:00,2003,9,True,5.569
11225,430613,2003/09/26,12:30:00,5.747,2003-09-26 12:30:00,2003,9,True,5.686
11226,430614,2003/09/26,12:45:00,5.744,2003-09-26 12:45:00,2003,9,True,5.747
11227,430615,2003/09/26,13:00:00,5.667,2003-09-26 13:00:00,2003,9,True,5.744
11228,430616,2003/09/26,13:15:00,5.525,2003-09-26 13:15:00,2003,9,True,5.667
11229,430617,2003/09/26,13:30:00,5.321,2003-09-26 13:30:00,2003,9,True,5.525
11230,430618,2003/09/26,13:45:00,5.075,2003-09-26 13:45:00,2003,9,True,5.321
11231,430619,2003/09/26,14:00:00,4.802,2003-09-26 14:00:00,2003,9,True,5.075
11232,430620,2003/09/26,14:15:00,4.507,2003-09-26 14:15:00,2003,9,True,4.802
11233,430621,2003/09/26,14:30:00,4.203,2003-09-26 14:30:00,2003,9,True,4.507
11234,430622,2003/09/26,14:45:00,3.896,2003-09-26 14:45:00,2003,9,True,4.203
11235,430623,2003/09/26,15:00:00,3.582,2003-09-26 15:00:00,2003,9,True,3.896
11236,430624,2003/09/26,15:15:00,3.274,2003-09-26 15:15:00,2003,9,True,3.582
11237,430625,2003/09/26,15:30:00,2.956,2003-09-26 15:30:00,2003,9,True,3.274
11238,430626,2003/09/26,15:45:00,2.656,2003-09-26 15:45:00,2003,9,True,2.956
11239,430627,2003/09/26,16:00:00,2.366,2003-09-26 16:00:00,2003,9,True,2.656
11240,430628,2003/09/26,16:15:00,2.088,2003-09-26 16:15:00,2003,9,True,2.366
11241,430629,2003/09/26,16:30:00,1.832,2003-09-26 16:30:00,2003,9,True,2.088
11242,430630,2003/09/26,16:45:00,1.607,2003-09-26 16:45:00,2003,9,True,1.832
11243,430631,2003/09/26,17:00:00,1.415,2003-09-26 17:00:00,2003,9,True,1.607
11244,430632,2003/09/26,17:15:00,1.254,2003-09-26 17:15:00,2003,9,True,1.415
11245,430633,2003/09/26,17:30:00,1.113,2003-09-26 17:30:00,2003,9,True,1.254
11246,430634,2003/09/26,17:45:00,0.988,2003-09-26 17:45:00,2003,9,True,1.113
11247,430635,2003/09/26,18:00:00,0.884,2003-09-26 18:00:00,2003,9,True,0.988
11248,430636,2003/09/26,18:15:00,0.793,2003-09-26 18:15:00,2003,9,True,0.884
11249,430637,2003/09/26,18:30:00,0.71,2003-09-26 18:30:00,2003,9,True,0.793
11250,430638,2003/09/26,18:45:00,0.658,2003-09-26 18:45:00,2003,9,True,0.71
11251,430639,2003/09/26,19:00:00,0.637,2003-09-26 19:00:00,2003,9,True,0.658
11252,430640,2003/09/26,19:15:00,0.67,2003-09-26 19:15:00,2003,9,True,0.637
11253,430641,2003/09/26,19:30:00,0.756,2003-09-26 19:30:00,2003,9,True,0.67
11254,430642,2003/09/26,19:45:00,0.915,2003-09-26 19:45:00,2003,9,True,0.756
11255,430643,2003/09/26,20:00:00,1.147,2003-09-26 20:00:00,2003,9,True,0.915
11256,430644,2003/09/26,20:15:00,1.443,2003-09-26 20:15:00,2003,9,True,1.147
11257,430645,2003/09/26,20:30:00,1.8,2003-09-26 20:30:00,2003,9,True,1.443
11258,430646,2003/09/26,20:45:00,2.156,2003-09-26 20:45:00,2003,9,True,1.8
11259,430647,2003/09/26,21:00:00,2.481,2003-09-26 21:00:00,2003,9,True,2.156
11260,430648,2003/09/26,21:15:00,2.788,2003-09-26 21:15:00,2003,9,True,2.481
11261,430649,2003/09/26,21:30:00,3.094,2003-09-26 21:30:00,2003,9,True,2.788
11262,430650,2003/09/26,21:45:00,3.382,2003-09-26 21:45:00,2003,9,True,3.094
11263,430651,2003/09/26,22:00:00,3.661,2003-09-26 22:00:00,2003,9,True,3.382
11264,430652,2003/09/26,22:15:00,3.935,2003-09-26 22:15:00,2003,9,True,3.661
11265,430653,2003/09/26,22:30:00,4.207,2003-09-26 22:30:00,2003,9,True,3.935
11266,430654,2003/09/26,22:45:00,4.481,2003-09-26 22:45:00,2003,9,True,4.207
11267,430655,2003/09/26,23:00:00,4.76,2003-09-26 23:00:00,2003,9,True,4.481
11268,430656,2003/09/26,23:15:00,5.042,2003-09-26 23:15:00,2003,9,True,4.76
11269,430657,2003/09/26,23:30:00,5.328,2003-09-26 23:30:00,2003,9,True,5.042
11270,430658,2003/09/26,23:45:00,5.601,2003-09-26 23:45:00,2003,9,True,5.328
11271,430659,2003/09/27,0:00:00,5.836,2003-09-27 00:00:00,2003,9,True,5.601
11272,430660,2003/09/27,0:15:00,6.04,2003-09-27 00:15:00,2003,9,True,5.836
11273,430661,2003/09/27,0:30:00,6.191,2003-09-27 00:30:00,2003,9,True,6.04
11274,430662,2003/09/27,0:45:00,6.291,2003-09-27 00:45:00,2003,9,True,6.191
11275,430663,2003/09/27,1:00:00,6.312,2003-09-27 01:00:00,2003,9,True,6.291
11276,430664,2003/09/27,1:15:00,6.254,2003-09-27 01:15:00,2003,9,True,6.312
11277,430665,2003/09/27,1:30:00,6.12,2003-09-27 01:30:00,2003,9,True,6.254
11278,430666,2003/09/27,1:45:00,5.917,2003-09-27 01:45:00,2003,9,True,6.12
11279,430667,2003/09/27,2:00:00,5.67,2003-09-27 02:00:00,2003,9,True,5.917
11280,430668,2003/09/27,2:15:00,5.398,2003-09-27 02:15:00,2003,9,True,5.67
11281,430669,2003/09/27,2:30:00,5.101,2003-09-27 02:30:00,2003,9,True,5.398
11282,430670,2003/09/27,2:45:00,4.79,2003-09-27 02:45:00,2003,9,True,5.101
11283,430671,2003/09/27,3:00:00,4.47,2003-09-27 03:00:00,2003,9,True,4.79
11284,430672,2003/09/27,3:15:00,4.144,2003-09-27 03:15:00,2003,9,True,4.47
11285,430673,2003/09/27,3:30:00,3.821,2003-09-27 03:30:00,2003,9,True,4.144
11286,430674,2003/09/27,3:45:00,3.506,2003-09-27 03:45:00,2003,9,True,3.821
11287,430675,2003/09/27,4:00:00,3.19,2003-09-27 04:00:00,2003,9,True,3.506
11288,430676,2003/09/27,4:15:00,2.887,2003-09-27 04:15:00,2003,9,True,3.19
11289,430677,2003/09/27,4:30:00,2.598,2003-09-27 04:30:00,2003,9,True,2.887
11290,430678,2003/09/27,4:45:00,2.329,2003-09-27 04:45:00,2003,9,True,2.598
11291,430679,2003/09/27,5:00:00,2.077,2003-09-27 05:00:00,2003,9,True,2.329
11292,430680,2003/09/27,5:15:00,1.852,2003-09-27 05:15:00,2003,9,True,2.077
11293,430681,2003/09/27,5:30:00,1.656,2003-09-27 05:30:00,2003,9,True,1.852
11294,430682,2003/09/27,5:45:00,1.49,2003-09-27 05:45:00,2003,9,True,1.656
11295,430683,2003/09/27,6:00:00,1.353,2003-09-27 06:00:00,2003,9,True,1.49
11296,430684,2003/09/27,6:15:00,1.235,2003-09-27 06:15:00,2003,9,True,1.353
11297,430685,2003/09/27,6:30:00,1.135,2003-09-27 06:30:00,2003,9,True,1.235
11298,430686,2003/09/27,6:45:00,1.048,2003-09-27 06:45:00,2003,9,True,1.135
11299,430687,2003/09/27,7:00:00,0.994,2003-09-27 07:00:00,2003,9,True,1.048
11300,430688,2003/09/27,7:15:00,0.973,2003-09-27 07:15:00,2003,9,True,0.994
11301,430689,2003/09/27,7:30:00,1.002,2003-09-27 07:30:00,2003,9,True,0.973
11302,430690,2003/09/27,7:45:00,1.095,2003-09-27 07:45:00,2003,9,True,1.002
11303,430691,2003/09/27,8:00:00,1.256,2003-09-27 08:00:00,2003,9,True,1.095
11304,430692,2003/09/27,8:15:00,1.48,2003-09-27 08:15:00,2003,9,True,1.256
11305,430693,2003/09/27,8:30:00,1.756,2003-09-27 08:30:00,2003,9,True,1.48
11306,430694,2003/09/27,8:45:00,2.072,2003-09-27 08:45:00,2003,9,True,1.756
11307,430695,2003/09/27,9:00:00,2.39,2003-09-27 09:00:00,2003,9,True,2.072
11308,430696,2003/09/27,9:15:00,2.687,2003-09-27 09:15:00,2003,9,True,2.39
11309,430697,2003/09/27,9:30:00,2.978,2003-09-27 09:30:00,2003,9,True,2.687
11310,430698,2003/09/27,9:45:00,3.255,2003-09-27 09:45:00,2003,9,True,2.978
11311,430699,2003/09/27,10:00:00,3.521,2003-09-27 10:00:00,2003,9,True,3.255
11312,430700,2003/09/27,10:15:00,3.775,2003-09-27 10:15:00,2003,9,True,3.521
11313,430701,2003/09/27,10:30:00,4.012,2003-09-27 10:30:00,2003,9,True,3.775
11314,430702,2003/09/27,10:45:00,4.251,2003-09-27 10:45:00,2003,9,True,4.012
11315,430703,2003/09/27,11:00:00,4.483,2003-09-27 11:00:00,2003,9,True,4.251
11316,430704,2003/09/27,11:15:00,4.707,2003-09-27 11:15:00,2003,9,True,4.483
11317,430705,2003/09/27,11:30:00,4.929,2003-09-27 11:30:00,2003,9,True,4.707
11318,430706,2003/09/27,11:45:00,5.151,2003-09-27 11:45:00,2003,9,True,4.929
11319,430707,2003/09/27,12:00:00,5.379,2003-09-27 12:00:00,2003,9,True,5.151
11320,430708,2003/09/27,12:15:00,5.586,2003-09-27 12:15:00,2003,9,True,5.379
11321,430709,2003/09/27,12:30:00,5.764,2003-09-27 12:30:00,2003,9,True,5.586
11322,430710,2003/09/27,12:45:00,5.904,2003-09-27 12:45:00,2003,9,True,5.764
11323,430711,2003/09/27,13:00:00,5.994,2003-09-27 13:00:00,2003,9,True,5.904
11324,430712,2003/09/27,13:15:00,6.024,2003-09-27 13:15:00,2003,9,True,5.994
11325,430713,2003/09/27,13:30:00,5.978,2003-09-27 13:30:00,2003,9,True,6.024
11326,430714,2003/09/27,13:45:00,5.862,2003-09-27 13:45:00,2003,9,True,5.978
11327,430715,2003/09/27,14:00:00,5.678,2003-09-27 14:00:00,2003,9,True,5.862
11328,430716,2003/09/27,14:15:00,5.437,2003-09-27 14:15:00,2003,9,True,5.678
11329,430717,2003/09/27,14:30:00,5.181,2003-09-27 14:30:00,2003,9,True,5.437
11330,430718,2003/09/27,14:45:00,4.885,2003-09-27 14:45:00,2003,9,True,5.181
11331,430719,2003/09/27,15:00:00,4.566,2003-09-27 15:00:00,2003,9,True,4.885
11332,430720,2003/09/27,15:15:00,4.235,2003-09-27 15:15:00,2003,9,True,4.566
11333,430721,2003/09/27,15:30:00,3.911,2003-09-27 15:30:00,2003,9,True,4.235
11334,430722,2003/09/27,15:45:00,3.572,2003-09-27 15:45:00,2003,9,True,3.911
11335,430723,2003/09/27,16:00:00,3.237,2003-09-27 16:00:00,2003,9,True,3.572
11336,430724,2003/09/27,16:15:00,2.908,2003-09-27 16:15:00,2003,9,True,3.237
11337,430725,2003/09/27,16:30:00,2.581,2003-09-27 16:30:00,2003,9,True,2.908
11338,430726,2003/09/27,16:45:00,2.266,2003-09-27 16:45:00,2003,9,True,2.581
11339,430727,2003/09/27,17:00:00,1.966,2003-09-27 17:00:00,2003,9,True,2.266
11340,430728,2003/09/27,17:15:00,1.694,2003-09-27 17:15:00,2003,9,True,1.966
11341,430729,2003/09/27,17:30:00,1.457,2003-09-27 17:30:00,2003,9,True,1.694
11342,430730,2003/09/27,17:45:00,1.259,2003-09-27 17:45:00,2003,9,True,1.457
11343,430731,2003/09/27,18:00:00,1.084,2003-09-27 18:00:00,2003,9,True,1.259
11344,430732,2003/09/27,18:15:00,0.938,2003-09-27 18:15:00,2003,9,True,1.084
11345,430733,2003/09/27,18:30:00,0.81,2003-09-27 18:30:00,2003,9,True,0.938
11346,430734,2003/09/27,18:45:00,0.691,2003-09-27 18:45:00,2003,9,True,0.81
11347,430735,2003/09/27,19:00:00,0.583,2003-09-27 19:00:00,2003,9,True,0.691
11348,430736,2003/09/27,19:15:00,0.497,2003-09-27 19:15:00,2003,9,True,0.583
11349,430737,2003/09/27,19:30:00,0.427,2003-09-27 19:30:00,2003,9,True,0.497
11350,430738,2003/09/27,19:45:00,0.386,2003-09-27 19:45:00,2003,9,True,0.427
11351,430739,2003/09/27,20:00:00,0.396,2003-09-27 20:00:00,2003,9,True,0.386
11352,430740,2003/09/27,20:15:00,0.444,2003-09-27 20:15:00,2003,9,True,0.396
11353,430741,2003/09/27,20:30:00,0.564,2003-09-27 20:30:00,2003,9,True,0.444
11354,430742,2003/09/27,20:45:00,0.766,2003-09-27 20:45:00,2003,9,True,0.564
11355,430743,2003/09/27,21:00:00,1.026,2003-09-27 21:00:00,2003,9,True,0.766
11356,430744,2003/09/27,21:15:00,1.345,2003-09-27 21:15:00,2003,9,True,1.026
11357,430745,2003/09/27,21:30:00,1.71,2003-09-27 21:30:00,2003,9,True,1.345
11358,430746,2003/09/27,21:45:00,2.067,2003-09-27 21:45:00,2003,9,True,1.71
11359,430747,2003/09/27,22:00:00,2.392,2003-09-27 22:00:00,2003,9,True,2.067
11360,430748,2003/09/27,22:15:00,2.678,2003-09-27 22:15:00,2003,9,True,2.392
11361,430749,2003/09/27,22:30:00,2.964,2003-09-27 22:30:00,2003,9,True,2.678
11362,430750,2003/09/27,22:45:00,3.244,2003-09-27 22:45:00,2003,9,True,2.964
11363,430751,2003/09/27,23:00:00,3.522,2003-09-27 23:00:00,2003,9,True,3.244
11364,430752,2003/09/27,23:15:00,3.807,2003-09-27 23:15:00,2003,9,True,3.522
11365,430753,2003/09/27,23:30:00,4.093,2003-09-27 23:30:00,2003,9,True,3.807
11366,430754,2003/09/27,23:45:00,4.393,2003-09-27 23:45:00,2003,9,True,4.093
11367,430755,2003/09/28,0:00:00,4.703,2003-09-28 00:00:00,2003,9,True,4.393
11368,430756,2003/09/28,0:15:00,5.015,2003-09-28 00:15:00,2003,9,True,4.703
11369,430757,2003/09/28,0:30:00,5.32,2003-09-28 00:30:00,2003,9,True,5.015
11370,430758,2003/09/28,0:45:00,5.592,2003-09-28 00:45:00,2003,9,True,5.32
11371,430759,2003/09/28,1:00:00,5.82,2003-09-28 01:00:00,2003,9,True,5.592
11372,430760,2003/09/28,1:15:00,5.999,2003-09-28 01:15:00,2003,9,True,5.82
11373,430761,2003/09/28,1:30:00,6.123,2003-09-28 01:30:00,2003,9,True,5.999
11374,430762,2003/09/28,1:45:00,6.148,2003-09-28 01:45:00,2003,9,True,6.123
11375,430763,2003/09/28,2:00:00,6.086,2003-09-28 02:00:00,2003,9,True,6.148
11376,430764,2003/09/28,2:15:00,5.944,2003-09-28 02:15:00,2003,9,True,6.086
11377,430765,2003/09/28,2:30:00,5.714,2003-09-28 02:30:00,2003,9,True,5.944
11378,430766,2003/09/28,2:45:00,5.446,2003-09-28 02:45:00,2003,9,True,5.714
11379,430767,2003/09/28,3:00:00,5.134,2003-09-28 03:00:00,2003,9,True,5.446
11380,430768,2003/09/28,3:15:00,4.815,2003-09-28 03:15:00,2003,9,True,5.134
11381,430769,2003/09/28,3:30:00,4.474,2003-09-28 03:30:00,2003,9,True,4.815
11382,430770,2003/09/28,3:45:00,4.128,2003-09-28 03:45:00,2003,9,True,4.474
11383,430771,2003/09/28,4:00:00,3.779,2003-09-28 04:00:00,2003,9,True,4.128
11384,430772,2003/09/28,4:15:00,3.439,2003-09-28 04:15:00,2003,9,True,3.779
11385,430773,2003/09/28,4:30:00,3.091,2003-09-28 04:30:00,2003,9,True,3.439
11386,430774,2003/09/28,4:45:00,2.768,2003-09-28 04:45:00,2003,9,True,3.091
11387,430775,2003/09/28,5:00:00,2.454,2003-09-28 05:00:00,2003,9,True,2.768
11388,430776,2003/09/28,5:15:00,2.155,2003-09-28 05:15:00,2003,9,True,2.454
11389,430777,2003/09/28,5:30:00,1.877,2003-09-28 05:30:00,2003,9,True,2.155
11390,430778,2003/09/28,5:45:00,1.63,2003-09-28 05:45:00,2003,9,True,1.877
11391,430779,2003/09/28,6:00:00,1.426,2003-09-28 06:00:00,2003,9,True,1.63
11392,430780,2003/09/28,6:15:00,1.259,2003-09-28 06:15:00,2003,9,True,1.426
11393,430781,2003/09/28,6:30:00,1.111,2003-09-28 06:30:00,2003,9,True,1.259
11394,430782,2003/09/28,6:45:00,0.989,2003-09-28 06:45:00,2003,9,True,1.111
11395,430783,2003/09/28,7:00:00,0.88,2003-09-28 07:00:00,2003,9,True,0.989
11396,430784,2003/09/28,7:15:00,0.792,2003-09-28 07:15:00,2003,9,True,0.88
11397,430785,2003/09/28,7:30:00,0.711,2003-09-28 07:30:00,2003,9,True,0.792
11398,430786,2003/09/28,7:45:00,0.676,2003-09-28 07:45:00,2003,9,True,0.711
11399,430787,2003/09/28,8:00:00,0.677,2003-09-28 08:00:00,2003,9,True,0.676
11400,430788,2003/09/28,8:15:00,0.737,2003-09-28 08:15:00,2003,9,True,0.677
11401,430789,2003/09/28,8:30:00,0.868,2003-09-28 08:30:00,2003,9,True,0.737
11402,430790,2003/09/28,8:45:00,1.079,2003-09-28 08:45:00,2003,9,True,0.868
11403,430791,2003/09/28,9:00:00,1.362,2003-09-28 09:00:00,2003,9,True,1.079
11404,430792,2003/09/28,9:15:00,1.692,2003-09-28 09:15:00,2003,9,True,1.362
11405,430793,2003/09/28,9:30:00,2.057,2003-09-28 09:30:00,2003,9,True,1.692
11406,430794,2003/09/28,9:45:00,2.398,2003-09-28 09:45:00,2003,9,True,2.057
11407,430795,2003/09/28,10:00:00,2.693,2003-09-28 10:00:00,2003,9,True,2.398
11408,430796,2003/09/28,10:15:00,2.988,2003-09-28 10:15:00,2003,9,True,2.693
11409,430797,2003/09/28,10:30:00,3.261,2003-09-28 10:30:00,2003,9,True,2.988
11410,430798,2003/09/28,10:45:00,3.527,2003-09-28 10:45:00,2003,9,True,3.261
11411,430799,2003/09/28,11:00:00,3.78,2003-09-28 11:00:00,2003,9,True,3.527
11412,430800,2003/09/28,11:15:00,4.026,2003-09-28 11:15:00,2003,9,True,3.78
11413,430801,2003/09/28,11:30:00,4.275,2003-09-28 11:30:00,2003,9,True,4.026
11414,430802,2003/09/28,11:45:00,4.529,2003-09-28 11:45:00,2003,9,True,4.275
11415,430803,2003/09/28,12:00:00,4.779,2003-09-28 12:00:00,2003,9,True,4.529
11416,430804,2003/09/28,12:15:00,5.033,2003-09-28 12:15:00,2003,9,True,4.779
11417,430805,2003/09/28,12:30:00,5.296,2003-09-28 12:30:00,2003,9,True,5.033
11418,430806,2003/09/28,12:45:00,5.556,2003-09-28 12:45:00,2003,9,True,5.296
11419,430807,2003/09/28,13:00:00,5.775,2003-09-28 13:00:00,2003,9,True,5.556
11420,430808,2003/09/28,13:15:00,5.955,2003-09-28 13:15:00,2003,9,True,5.775
11421,430809,2003/09/28,13:30:00,6.091,2003-09-28 13:30:00,2003,9,True,5.955
11422,430810,2003/09/28,13:45:00,6.162,2003-09-28 13:45:00,2003,9,True,6.091
11423,430811,2003/09/28,14:00:00,6.155,2003-09-28 14:00:00,2003,9,True,6.162
